ModelID,U_bin_1,V_bin_1,U_bin_2,V_bin_2,U_bin_3,V_bin_3,U_cont_1,V_cont_1,lineage
ACH-000030,-0.9903447871815282,-1.3429165982502402,-0.06427286874781647,-0.3327075136823358,-0.009466805166458134,-0.031296971208432,-1.0051145996309052,-1.2134294366286047,Lung
ACH-000031,-0.8191575957665758,0.1747706709864446,-0.21713633367929824,1.5189226782379108,0.051834808680542785,0.0749588170593335,-0.8494411525671796,0.10746831407442652,Pancreas
ACH-000032,0.8807487083308999,1.8562201371561868,-0.17974140085400828,-0.18554407943247947,0.1241588130630565,0.012254923942444096,0.8691910839353024,1.5820486902997088,Lymphoid
ACH-000035,-0.6778430557527946,-0.9589826389842715,-0.1210298058346523,0.8446716832603622,0.03847098165462161,1.5018061693810947,-0.6954181291178686,-1.0743133816374126,Lung
ACH-000036,0.622789981815666,-0.9589826389842715,-0.15601010922757239,0.8446716832603622,0.06868901431009006,1.5018061693810947,0.6119633749983657,-0.0020580404251479556,CNS/Brain
ACH-000038,0.8817599769605537,1.8562201371561868,-0.13858077265684685,-0.18554407943247947,0.05744348554413377,0.012254923942444096,0.8752271111078685,1.8718484662963075,Lymphoid
ACH-000039,0.8953819998927662,0.7224668271854708,-0.17113223627457097,-0.859795074410028,0.130470149040913,1.4391022762642052,0.8834230747302914,0.3657573858570213,Bone
ACH-000041,-0.669110005950609,0.1747706709864446,-0.10990009674766084,1.5189226782379108,0.023446910954346666,0.0749588170593335,-0.691586555672795,0.034800906254003255,Bone
ACH-000043,0.8787129607311692,1.8562201371561868,-0.1593375747410766,-0.18554407943247947,0.13760326452690613,0.012254923942444096,0.8696027124552311,2.0233572529254222,Fibroblast
ACH-000046,0.818425858779028,-0.9589826389842715,-0.09371761884754476,0.8446716832603622,0.07120015667578619,1.5018061693810947,0.8146169591043981,-0.6256542084259179,Kidney
ACH-000047,-0.7342548262064619,-1.3429165982502402,-0.019546599169582173,-0.3327075136823358,0.0954949077287295,-0.031296971208432,-0.7429945883836476,-1.0109720222012564,Esophagus/Stomach
ACH-000048,-0.6669105115583202,-1.3429165982502402,-0.09382956658192734,-0.3327075136823358,0.049257270353922744,-0.031296971208432,-0.6869667544638576,-0.9639896746620508,Ovary/Fallopian Tube
ACH-000051,0.8278178970648182,1.8562201371561868,-0.18186681657409262,-0.18554407943247947,0.05934758515466099,0.012254923942444096,0.8181751013484521,2.0223669226945677,Soft Tissue
ACH-000052,0.0007227686027297389,1.8562201371561868,-0.021173911098786802,-0.18554407943247947,0.11602329908241057,0.012254923942444096,-0.0018250326671327235,0.7148961180737989,Bone
ACH-000054,0.7866546249008485,1.8562201371561868,-0.13707388015977734,-0.18554407943247947,0.004518264756188111,0.012254923942444096,0.7748657681307501,1.8201244403582588,Soft Tissue
ACH-000056,0.8617091736343672,1.8562201371561868,-0.09068018203255016,-0.18554407943247947,0.06135590820980363,0.012254923942444096,0.8519890050565236,1.5016698861751412,Lymphoid
ACH-000058,0.04767142968785239,-1.3429165982502402,-0.14224130762417414,-0.3327075136823358,0.10946053176364809,-0.031296971208432,0.03535896249600059,-0.637488818354357,Thyroid
ACH-000059,0.8738591027416421,1.8562201371561868,-0.07723415918136081,-0.18554407943247947,0.12060150237551029,0.012254923942444096,0.870850701587007,1.6189522854333234,Lymphoid
