feature,mutated_and_positive,mutated_and_negative,unmutated_and_positive,unmutated_and_negative,test,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high,p_value,fdr_q_value
COL11A2 (1302)_damaging,12,12,1052,555,Chi-square,0.5275665399239544,0.23936529134053058,1.1637581645209294,0.11433056756115781,0.37504051912016767
DNAH11 (8701)_damaging,22,19,1042,548,Chi-square,0.6089503990302051,0.3281590516622856,1.1230848325304743,0.11488275221022964,0.37504051912016767
TRMT9B (57604)_damaging,20,5,1044,562,Chi-square,2.153256704980843,0.7788034037299064,5.173478721057763,0.11825636661148692,0.383831698840868
MUC16 (94025)_damaging,69,26,995,541,Chi-square,1.442945496714341,0.900974135021441,2.258811192310509,0.11881986139158149,0.383831698840868
CEP290 (80184)_damaging,15,14,1049,553,Chi-square,0.5648236415633937,0.2734684863192382,1.16222568672735,0.12314364027097345,0.3957272189957845
ABCB5 (340273)_damaging,17,4,1047,563,Chi-square,2.285339063992359,0.7386900058992192,5.9247308244802595,0.1279636161693325,0.40077944759633577
ABCC9 (10060)_damaging,17,4,1047,563,Chi-square,2.285339063992359,0.7386900058992192,5.9247308244802595,0.1279636161693325,0.40077944759633577
TNR (7143)_damaging,17,4,1047,563,Chi-square,2.285339063992359,0.7386900058992192,5.9247308244802595,0.1279636161693325,0.40077944759633577
SCN2A (6326)_damaging,17,4,1047,563,Chi-square,2.285339063992359,0.7386900058992192,5.9247308244802595,0.1279636161693325,0.40077944759633577
PAPPA2 (60676)_damaging,17,4,1047,563,Chi-square,2.285339063992359,0.7386900058992192,5.9247308244802595,0.1279636161693325,0.40077944759633577
TACC2 (10579)_damaging,11,11,1053,556,Chi-square,0.5280151946818613,0.23176979717030274,1.2039388161500697,0.13082401303243374,0.401584159408018
BRD3 (8019)_damaging,11,11,1053,556,Chi-square,0.5280151946818613,0.23176979717030274,1.2039388161500697,0.13082401303243374,0.401584159408018
MAP1A (4130)_damaging,11,11,1053,556,Chi-square,0.5280151946818613,0.23176979717030274,1.2039388161500697,0.13082401303243374,0.401584159408018
ECT2L (345930)_damaging,11,11,1053,556,Chi-square,0.5280151946818613,0.23176979717030274,1.2039388161500697,0.13082401303243374,0.401584159408018
PTPRT (11122)_damaging,27,8,1037,559,Chi-square,1.8193105110896817,0.802974846019846,3.7909631806409854,0.13483337357174113,0.40820091087422866
AEBP1 (165)_damaging,14,3,1050,564,Chi-square,2.506666666666667,0.6897360054640215,7.185430569129939,0.13628750022705202,0.40820091087422866
PXDNL (137902)_damaging,14,3,1050,564,Chi-square,2.506666666666667,0.6897360054640215,7.185430569129939,0.13628750022705202,0.40820091087422866
COL4A4 (1286)_damaging,14,3,1050,564,Chi-square,2.506666666666667,0.6897360054640215,7.185430569129939,0.13628750022705202,0.40820091087422866
TAL1 (6886)_damaging,14,3,1050,564,Chi-square,2.506666666666667,0.6897360054640215,7.185430569129939,0.13628750022705202,0.40820091087422866
VPS13C (54832)_damaging,14,13,1050,554,Chi-square,0.5682051282051283,0.26823693747423494,1.1982870695364418,0.1408535196002441,0.41782029612187793
HSPG2 (3339)_damaging,14,13,1050,554,Chi-square,0.5682051282051283,0.26823693747423494,1.1982870695364418,0.1408535196002441,0.41782029612187793
MKI67 (4288)_damaging,17,15,1047,552,Chi-square,0.5975167144221586,0.2982830391861129,1.1888871773526584,0.14623713804157265,0.43036522598851046
ERICH3 (127254)_damaging,19,5,1045,562,Chi-square,2.0436363636363635,0.7363691204579526,4.941345886211653,0.14881438300590383,0.43036522598851046
TENM4 (26011)_damaging,19,5,1045,562,Chi-square,2.0436363636363635,0.7363691204579526,4.941345886211653,0.14881438300590383,0.43036522598851046
ABCA8 (10351)_damaging,10,10,1054,557,Chi-square,0.5284629981024668,0.22337377953683935,1.2513084653240885,0.1499651922002103,0.43036522598851046
LARP1 (23367)_damaging,10,10,1054,557,Chi-square,0.5284629981024668,0.22337377953683935,1.2513084653240885,0.1499651922002103,0.43036522598851046
ADGRL2 (23266)_damaging,10,10,1054,557,Chi-square,0.5284629981024668,0.22337377953683935,1.2513084653240885,0.1499651922002103,0.43036522598851046
TNRC6B (23112)_damaging,10,10,1054,557,Chi-square,0.5284629981024668,0.22337377953683935,1.2513084653240885,0.1499651922002103,0.43036522598851046
DNAH17 (8632)_damaging,13,12,1051,555,Chi-square,0.5720742150333016,0.2625467017262685,1.2399110108309315,0.16137216712150268,0.45507838310048215
KIF21A (55605)_damaging,13,12,1051,555,Chi-square,0.5720742150333016,0.2625467017262685,1.2399110108309315,0.16137216712150268,0.45507838310048215
KIAA1549 (57670)_damaging,13,12,1051,555,Chi-square,0.5720742150333016,0.2625467017262685,1.2399110108309315,0.16137216712150268,0.45507838310048215
STK11 (6794)_hotspot,16,4,1048,563,Chi-square,2.148854961832061,0.6913973748304174,5.616504430456076,0.16300214370373833,0.45507838310048215
ZNF729 (100287226)_damaging,16,4,1048,563,Chi-square,2.148854961832061,0.6913973748304174,5.616504430456076,0.16300214370373833,0.45507838310048215
ATP8A2 (51761)_damaging,16,4,1048,563,Chi-square,2.148854961832061,0.6913973748304174,5.616504430456076,0.16300214370373833,0.45507838310048215
KDM2B (84678)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
TOPBP1 (11073)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
RAB40A (142684)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
BRWD1 (54014)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
USP26 (83844)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
MT-ND4 (4538)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
CAMSAP2 (23271)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
COL24A1 (255631)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
CARD11 (84433)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
AP3B1 (8546)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
ATAD5 (79915)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
COL27A1 (85301)_damaging,9,9,1055,558,Chi-square,0.5289099526066351,0.21402683628007968,1.308162356486731,0.1722753290292377,0.4561969013349342
DNAH8 (1769)_damaging,23,7,1041,560,Chi-square,1.7675312199807878,0.7364753861187202,3.860891937000712,0.18452663370828612,0.4822336514856214
VCAN (1462)_damaging,12,11,1052,556,Chi-square,0.5765641202903561,0.25632768100830944,1.2885906184389928,0.18523399578945263,0.4822336514856214
ZMYM3 (9203)_damaging,12,11,1052,556,Chi-square,0.5765641202903561,0.25632768100830944,1.2885906184389928,0.18523399578945263,0.4822336514856214
COL6A5 (256076)_damaging,12,11,1052,556,Chi-square,0.5765641202903561,0.25632768100830944,1.2885906184389928,0.18523399578945263,0.4822336514856214
WWP1 (11059)_damaging,18,5,1046,562,Chi-square,1.934225621414914,0.6940583374205557,4.709650617494812,0.1864929038421779,0.4834710994564023
RYR2 (6262)_damaging,48,18,1016,549,Chi-square,1.4409448818897639,0.8212924965697977,2.4454725533048327,0.19202024264930473,0.49571753018669884
XIRP2 (129446)_damaging,32,11,1032,556,Chi-square,1.5673009161381255,0.7714138578269898,3.0076951921254453,0.2000466702317235,0.5142866480540559
MYH8 (4626)_damaging,15,4,1049,563,Chi-square,2.0126310772163967,0.6442561367964699,5.308878176519877,0.2068100504277431,0.5161616996539499
AJUBA (84962)_damaging,15,4,1049,563,Chi-square,2.0126310772163967,0.6442561367964699,5.308878176519877,0.2068100504277431,0.5161616996539499
CNTNAP4 (85445)_damaging,15,4,1049,563,Chi-square,2.0126310772163967,0.6442561367964699,5.308878176519877,0.2068100504277431,0.5161616996539499
PCDH15 (65217)_damaging,20,6,1044,561,Chi-square,1.7911877394636015,0.697483461446095,4.1212572789648485,0.20714498416133512,0.5161616996539499
WNK2 (65268)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
PCNX1 (22990)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
MAP2 (4133)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
HNF1A (6927)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
TCF7L2 (6934)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
KIF1A (547)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
USP9X (8239)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
TNRC6C (57690)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
SZT2 (23334)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
LYST (1130)_damaging,11,10,1053,557,Chi-square,0.5818613485280152,0.2494929701965331,1.3464165237274732,0.21310921511751083,0.5161616996539499
DST (667)_damaging,23,18,1041,549,Chi-square,0.6738712776176753,0.3612867466315461,1.2432460337324809,0.2133245274096551,0.5161616996539499
CACNA1I (8911)_damaging,14,12,1050,555,Chi-square,0.6166666666666667,0.28588333771054836,1.316143210181831,0.21892784627724668,0.5235600044692295
SLFN11 (91607)_damaging,14,12,1050,555,Chi-square,0.6166666666666667,0.28588333771054836,1.316143210181831,0.21892784627724668,0.5235600044692295
BICRA (29998)_damaging,14,12,1050,555,Chi-square,0.6166666666666667,0.28588333771054836,1.316143210181831,0.21892784627724668,0.5235600044692295
COL6A3 (1293)_damaging,17,5,1047,562,Chi-square,1.8250238777459409,0.6518769902185274,4.4783915014900275,0.2326348304988294,0.5499451740144741
KEAP1 (9817)_damaging,17,5,1047,562,Chi-square,1.8250238777459409,0.6518769902185274,4.4783915014900275,0.2326348304988294,0.5499451740144741
CTNNA1 (1495)_damaging,17,5,1047,562,Chi-square,1.8250238777459409,0.6518769902185274,4.4783915014900275,0.2326348304988294,0.5499451740144741
RYR3 (6263)_damaging,24,8,1040,559,Chi-square,1.6125,0.7055558090974198,3.4047008410745394,0.24144928546640243,0.5617791382778746
DNAH2 (146754)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
ADAMTSL3 (57188)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
SMC3 (9126)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
RFX7 (64864)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
KMT2A (4297)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
COL9A1 (1297)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
ZFC3H1 (196441)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
ITSN2 (50618)_damaging,10,9,1054,558,Chi-square,0.5882352941176471,0.24193306473879592,1.4164111840967981,0.24585354427610867,0.5617791382778746
HMCN2 (256158)_damaging,19,15,1045,552,Chi-square,0.6690909090909091,0.3385397996191221,1.3056073430104995,0.24710299871482524,0.5617791382778746
DNAH10 (196385)_damaging,16,13,1048,554,Chi-square,0.6506165590135056,0.3125471048518052,1.336752799978003,0.2508600477817256,0.5617791382778746
PTPN13 (5783)_damaging,16,13,1048,554,Chi-square,0.6506165590135056,0.3125471048518052,1.336752799978003,0.2508600477817256,0.5617791382778746
ASPM (259266)_damaging,16,13,1048,554,Chi-square,0.6506165590135056,0.3125471048518052,1.336752799978003,0.2508600477817256,0.5617791382778746
CENPF (1063)_damaging,16,13,1048,554,Chi-square,0.6506165590135056,0.3125471048518052,1.336752799978003,0.2508600477817256,0.5617791382778746
VPS13A (23230)_damaging,13,11,1051,556,Chi-square,0.6252054320560505,0.28106575474514683,1.373332524404115,0.25129828551814165,0.5617791382778746
MMP3 (4314)_damaging,19,6,1045,561,Chi-square,1.7,0.659261369559982,3.9376429003646196,0.2547428417033866,0.5635003694699662
CACNA1C (775)_damaging,19,6,1045,561,Chi-square,1.7,0.659261369559982,3.9376429003646196,0.2547428417033866,0.5635003694699662
KMT2C (58508)_damaging,40,28,1024,539,Chi-square,0.751953125,0.4582477337273429,1.2220218553397308,0.2566747444623689,0.5635003694699662
POLQ (10721)_damaging,14,4,1050,563,Chi-square,1.8766666666666667,0.5972767880302411,5.001854647626486,0.2612011437089308,0.5635003694699662
SYTL2 (54843)_damaging,14,4,1050,563,Chi-square,1.8766666666666667,0.5972767880302411,5.001854647626486,0.2612011437089308,0.5635003694699662
MECOM (2122)_damaging,14,4,1050,563,Chi-square,1.8766666666666667,0.5972767880302411,5.001854647626486,0.2612011437089308,0.5635003694699662
PKD1L1 (168507)_damaging,14,4,1050,563,Chi-square,1.8766666666666667,0.5972767880302411,5.001854647626486,0.2612011437089308,0.5635003694699662
PLCB4 (5332)_damaging,14,4,1050,563,Chi-square,1.8766666666666667,0.5972767880302411,5.001854647626486,0.2612011437089308,0.5635003694699662
NBAS (51594)_damaging,14,4,1050,563,Chi-square,1.8766666666666667,0.5972767880302411,5.001854647626486,0.2612011437089308,0.5635003694699662
CCNB3 (85417)_damaging,14,4,1050,563,Chi-square,1.8766666666666667,0.5972767880302411,5.001854647626486,0.2612011437089308,0.5635003694699662
MUC4 (4585)_damaging,24,18,1040,549,Chi-square,0.7038461538461539,0.37907168783830186,1.290382864816156,0.2644913553139002,0.5662518328657699
CFAP47 (286464)_damaging,21,7,1043,560,Chi-square,1.610738255033557,0.6663971936911248,3.557849397370841,0.2738014042270875,0.5662518328657699
FBXW7 (55294)_hotspot,18,14,1046,553,Chi-square,0.6797323135755258,0.33673767129901405,1.3522983969132427,0.28101215791180706,0.5662518328657699
CHRM3 (1131)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
PRR12 (57479)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
TRPM1 (4308)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
SORCS3 (22986)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
ANKIB1 (54467)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
ANKRD26 (22852)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
EFCAB5 (374786)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
COL5A1 (1289)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
PCNX3 (399909)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
SLX4 (84464)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
MAP7D1 (55700)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
ATG2B (55102)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
ICE1 (23379)_damaging,9,8,1055,559,Chi-square,0.5960900473933649,0.23350731998067248,1.5031162371774527,0.2845842262676289,0.5662518328657699
CSMD2 (114784)_damaging,15,12,1049,555,Chi-square,0.6613441372735939,0.30935922816377376,1.392462587764949,0.28682455262426004,0.5662518328657699
INPPL1 (3636)_damaging,15,12,1049,555,Chi-square,0.6613441372735939,0.30935922816377376,1.392462587764949,0.28682455262426004,0.5662518328657699
PHF3 (23469)_damaging,15,12,1049,555,Chi-square,0.6613441372735939,0.30935922816377376,1.392462587764949,0.28682455262426004,0.5662518328657699
TBC1D32 (221322)_damaging,15,12,1049,555,Chi-square,0.6613441372735939,0.30935922816377376,1.392462587764949,0.28682455262426004,0.5662518328657699
KDR (3791)_damaging,16,5,1048,562,Chi-square,1.716030534351145,0.6098322993778849,4.24756731877898,0.2887015616551948,0.5662518328657699
MT-ND5 (4540)_damaging,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
PIK3R1 (5295)_hotspot,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
JARID2 (3720)_damaging,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
POLE (5426)_damaging,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
MYO16 (23026)_damaging,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
ITSN1 (6453)_damaging,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
NCOR2 (9612)_damaging,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
LTN1 (26046)_damaging,12,10,1052,557,Chi-square,0.635361216730038,0.2758244626789923,1.4416312287981217,0.28909129230586306,0.5662518328657699
STAG2 (10735)_damaging,34,13,1030,554,Chi-square,1.4067214339059,0.7268093461579352,2.601700249257802,0.2993608510422803,0.5845115351047054
ABCA12 (26154)_damaging,25,9,1039,558,Chi-square,1.4918190567853706,0.6798247021257214,3.0593810815503373,0.3047927337904097,0.5932401159264442
