gene,sd,has_self_expr,r_mean,r_lineage,r_self,r_ridge,gain_over_lineage,gain_over_self
NRAS (4893),0.3897510766983032,True,-0.02466674123372979,0.15523256144826325,0.10754216011225698,0.27240970510854684,0.11717714366028359,0.16486754499628986
NDUFB6 (4712),0.32821041345596313,True,-0.06864810486898663,0.1282504673417906,-0.043773602217184814,0.2700697639560586,0.14181929661426798,0.3138433661732434
TSC22D2 (9819),0.30981239676475525,True,-0.0863734455653547,0.15085016117695668,0.05986869992489938,0.2689337900113185,0.11808362883436183,0.20906509008641913
FZR1 (51343),0.29371193051338196,True,-0.047902086525635046,0.1508764999308098,0.06937047332846198,0.2668881764439504,0.11601167651314062,0.19751770311548844
RAB7A (7879),0.30940279364585876,True,-0.05558322780603738,0.16110662356524869,-0.07238073252033952,0.2655011203710847,0.10439449680583601,0.33788185289142425
OTUD5 (55593),0.329697847366333,True,-0.05411819286117763,0.16231041544383112,0.031375852989600314,0.2633524546417658,0.1010420391979347,0.2319766016521655
ZRANB2 (9406),0.25038617849349976,True,-0.05644794502125242,0.12094825909403367,0.11970595424863778,0.2628337232058667,0.141885464111833,0.1431277689572289
NONO (4841),0.25244733691215515,True,-0.04832920109047264,0.07257515023686055,0.030711096557158805,0.26124530267559765,0.18867015243873708,0.23053420611843883
POC1A (25886),0.2651449739933014,True,-0.04371129725096145,0.2105315574044787,-0.036797277236499386,0.2607122816679972,0.050180724263518495,0.2975095589044966
TIPRL (261726),0.296548992395401,True,-0.04604372956257928,0.15535861415748525,-0.04116353320093441,0.2598715490999693,0.10451293494248404,0.3010350823009037
PDE12 (201626),0.26583215594291687,True,-0.0591739750776907,0.14650513571434315,-0.034307612343801704,0.259420471467425,0.11291533575308182,0.29372808381122667
JMJD6 (23210),0.25750836730003357,True,-0.04144492012655995,0.09470719801727656,0.04329378356412031,0.2591644076176923,0.16445720960041577,0.21587062405357202
ASPM (259266),0.25487279891967773,True,-0.03406939575087002,0.1122454153958235,0.06356966539470091,0.2567629288185307,0.1445175134227072,0.19319326342382978
ATXN7L3 (56970),0.33510488271713257,True,-0.1005893819276162,0.08348121294403052,0.08215188932283844,0.2559007860877902,0.1724195731437597,0.17374889676495175
UCHL5 (51377),0.25278791785240173,True,-0.044749911243807915,0.09907808107374302,-0.05113301071428296,0.25524109472719136,0.15616301365344834,0.3063741054414743
FAM228B (375190),0.27150392532348633,True,-0.18384624565762037,0.15228135664908504,0.11245924888131653,0.2531198887912523,0.10083853214216726,0.14066063990993577
UBR5 (51366),0.3494231104850769,True,-0.012694896076333874,0.17066668307842572,-0.0005366196621219968,0.25228928911544923,0.08162260603702351,0.2528259087775712
ACACA (31),0.2905667722225189,True,-0.08391272853045664,0.1358756546942546,-0.04724468851518324,0.25203416292973085,0.11615850823547624,0.2992788514449141
MTRF1L (54516),0.27499982714653015,True,-0.06744396571216293,0.05734305379011644,0.033261445354904794,0.25029888305217435,0.1929558292620579,0.21703743769726955
ASCC3 (10973),0.2764669954776764,True,-0.06893544121312468,0.16238478622083466,0.04876012769234596,0.2456820416884562,0.08329725546762154,0.19692191399611025
CASC3 (22794),0.3015081584453583,True,-0.03538213559125632,0.13567287171450856,0.053139825449604036,0.2420123381021134,0.10633946638760483,0.18887251265250937
CBLL1 (79872),0.25759872794151306,True,-0.050358866025942965,0.08563306029227159,0.03562626091213867,0.23659797807638144,0.15096491778410986,0.20097171716424278
SCAF4 (57466),0.2557515501976013,True,-0.05439321961985828,0.06491359060594452,0.1103716075446548,0.23586946976880893,0.17095587916286442,0.12549786222415413
ANKRD11 (29123),0.2732616066932678,True,-0.03639225989597735,0.11216410472842879,-0.026663490252266445,0.22922248040525944,0.11705837567683065,0.2558859706575259
CTC1 (80169),0.3092988431453705,True,-0.05709633426978988,0.1261979996320455,-0.05718209988834771,0.22459825458835,0.0984002549563045,0.2817803544766977
C1QBP (708),0.2600409686565399,True,-0.08854344405792908,0.062290888282807495,0.054803442606148604,0.22205938757180343,0.15976849928899595,0.16725594496565482
UBE2A (7319),0.2664610743522644,True,-0.09135447029187191,0.136272221234802,0.05145790383203958,0.21866974696362498,0.08239752572882297,0.1672118431315854
PGP (283871),0.2511003911495209,True,-0.07086751806625616,0.08976231776467805,0.015433291965584902,0.2175457479685341,0.12778343020385605,0.2021124560029492
COX18 (285521),0.25732213258743286,True,-0.07250972763850304,0.0504840151821921,-0.08377806673506957,0.2161228696948632,0.16563885451267107,0.29990093642993276
KHSRP (8570),0.2599385678768158,True,-0.07672167646673689,0.09771220243223437,-0.06591511656965567,0.21556907535796546,0.11785687292573109,0.28148419192762114
PEX1 (5189),0.2529107928276062,True,-0.032364156921493074,0.10000635849183881,0.0029215983702027197,0.21335376295669292,0.11334740446485411,0.2104321645864902
FKBP1A (2280),0.2679409682750702,True,-0.08557143863093805,0.08762539734336708,-0.04750879543560521,0.2123673971657326,0.12474199982236553,0.2598761926013378
CXXC1 (30827),0.2539103925228119,True,-0.03392625320777121,0.14824237581210523,0.0821516059583818,0.20745685980397205,0.05921448399186682,0.12530525384559027
EIF2AK4 (440275),0.3192613124847412,True,-0.03449658016426798,0.13733250350555296,-0.017258717489052368,0.20088132145058843,0.06354881794503547,0.2181400389396408
LRRC37A2 (474170),0.28310301899909973,True,-0.0522938020919335,0.12514132509459674,0.1334499007934206,0.20016304339158283,0.07502171829698609,0.06671314259816225
AKR1B1 (231),0.2565324008464813,True,-0.051965115032809706,0.05336771180139374,-0.06754633821467027,0.19564886390183717,0.14228115210044343,0.26319520211650743
ADNP (23394),0.25262725353240967,True,-0.06282636177623221,0.08825129126268016,-0.033922372586792454,0.19360167781993437,0.1053503865572542,0.22752405040672682
GABRR3 (200959),0.27642568945884705,True,-0.1203707859554838,0.08321927481881586,-0.08110102217760147,0.19018119382719845,0.10696191900838259,0.2712822160047999
NDUFAF3 (25915),0.26363304257392883,True,-0.06502400588296765,0.005314051337685264,-0.07134606431482754,0.17764921472884448,0.17233516339115923,0.24899527904367202
UBE2F (140739),0.2598330080509186,True,-0.0422577812670329,0.09894409285691858,0.01591409731453363,0.17349255814474032,0.07454846528782175,0.15757846083020668
H3C11 (8354),0.2751809060573578,True,-0.05672130103333903,0.10806781909588363,0.056485374445636165,0.16826677698471273,0.060198957888829105,0.11178140253907656
EPC1 (80314),0.2518521845340729,True,-0.05899474759456065,0.08280517283121527,-0.059526874915439044,0.15881147718602667,0.0760063043548114,0.2183383521014657
DNAJA1 (3301),0.26732438802719116,True,-0.04622516764415188,0.09622282669567367,-0.032153052873214204,0.15485028790273928,0.058627461207065606,0.18700334077595349
SEPTIN4 (5414),0.25211381912231445,True,-0.0655703530563962,0.21599916235572084,-0.04168196558665076,0.15454230928113963,-0.06145685307458121,0.19622427486779037
RECQL4 (9401),0.2859673798084259,True,-0.2251878439153536,0.31466274206778444,0.06768444680782155,0.14840310747600088,-0.16625963459178356,0.08071866066817933
SIRT3 (23410),0.252003014087677,True,-0.05882091697569787,0.07304359180144707,-0.04477358054515594,0.140812925360611,0.06776933355916392,0.18558650590576692
GAGE12H (729442),0.3057476282119751,True,-0.07394112097693765,0.014944750360384604,0.005323657088961571,0.13743207917327369,0.12248732881288908,0.13210842208431212
SPRR1B (6699),0.26993274688720703,True,-0.07822308139460721,0.19263840889769968,-0.06878272298321036,0.12840419067572184,-0.06423421822197783,0.1971869136589322
ANKRA2 (57763),0.26200512051582336,True,-0.043960844996637084,0.07171372623265206,-0.023792284793143593,0.11953395896039928,0.04782023272774723,0.1433262437535429
ASNS (440),0.2836697995662689,True,-0.054276366511712575,0.1305040464741729,0.0592785690042158,0.11788424169752681,-0.012619804776646093,0.05860567269331102
NFRKB (4798),0.27877533435821533,True,-0.049516844390602034,-0.012585065837683974,-0.06276620850401109,0.11560485115985737,0.12818991699754134,0.17837105966386846
USP17L10 (100287144),0.31749624013900757,True,-0.05386427430452982,-0.02016996782908634,-0.02437992928167295,0.11141758217698457,0.13158755000607092,0.1357975114586575
LRRC37A3 (374819),0.27418044209480286,True,-0.039392133804827756,0.10600303535504155,0.05418189740020162,0.10933642622937693,0.0033333908743353874,0.05515452882917531
FOXO3B (2310),0.3380410075187683,True,-0.05400503843748196,0.10560643005580528,-0.02966353313223741,0.10469064510573158,-0.0009157849500737031,0.134354178237969
VPS11 (55823),0.3609486520290375,True,-0.38192955548795093,0.2530206233524804,0.008574351294386417,0.10107750328471929,-0.1519431200677611,0.09250315199033288
THAP12 (5612),0.285855770111084,True,-0.11227404975396559,0.06956644917402403,0.11706957975801607,0.09928820948443613,0.0297217603104121,-0.01778137027357994
DEFB108B (245911),0.2912096083164215,True,-0.08716080481532226,0.2995466399111191,-0.12467482660953835,0.09196986816861012,-0.20757677174250894,0.21664469477814846
TERF1 (7013),0.3253052532672882,True,-0.20042197420108498,0.07113588366069085,-0.24481325053689543,0.0857544687183353,0.014618585057644448,0.3305677192552307
HP (3240),0.2851550281047821,True,-0.12535944452579817,0.2861433757569449,-0.08630552786157226,0.08157292401322788,-0.204570451743717,0.16787845187480016
BNIP2 (663),0.28321725130081177,True,-0.12611485325592264,0.13346744703438793,-0.1036236443250101,0.07993324159255488,-0.053534205441833044,0.18355688591756497
NCF1 (653361),0.25756925344467163,True,-0.06990401434822488,-0.006865052241610979,-0.016281102891670875,0.07364413730760784,0.08050918954921882,0.08992524019927872
DHRSX (207063),0.3086394965648651,True,-0.19207437573723174,0.06313492996283776,-0.2936359799421505,0.06632334396421752,0.003188414001379758,0.35995932390636803
UBE2L5 (171222),0.25900232791900635,True,-0.1600546807612725,-0.10481051025329415,0.08021139557407807,0.06569238204180813,0.1705028922951023,-0.014519013532269934
EMG1 (10436),0.3960023820400238,True,-0.1446808808286344,0.002142149213523628,-0.10002963340781104,0.06421304457125523,0.06207089535773161,0.16424267797906628
CCL4 (6351),0.27936986088752747,True,-0.04715540228061536,-0.03635914287432528,0.03165552034791636,0.06039840886693918,0.09675755174126446,0.02874288851902282
SEPTIN7 (989),0.45638391375541687,True,-0.2689074617587333,0.10172267635585115,-0.31060741735009395,0.04086017943693597,-0.06086249691891518,0.35146759678702993
SREK1IP1 (285672),0.2685164213180542,True,-0.04178448140626482,0.04608706000768371,0.03988815471278309,0.039644605459881695,-0.006442454547802012,-0.0002435492529013969
TUBB3 (10381),0.2857062816619873,True,-0.03638505588135589,0.03219709860308364,0.060898351194847454,0.037395392233471936,0.005198293630388297,-0.02350295896137552
C2orf81 (388963),0.3293880224227905,True,-0.2804229539993563,0.004448409430383602,-0.1066980945449267,0.03323747011322698,0.028789060682843377,0.13993556465815368
REELD1 (345051),0.2545711100101471,True,-0.2635853394622176,0.023658021403040123,-0.016725382145359412,0.02626897285283959,0.0026109514497994653,0.042994354998199
ALG10B (144245),0.2829315960407257,True,-0.10354426979790166,0.09979924096859283,-0.1305845747359813,0.00798034932511722,-0.0918188916434756,0.13856492406109852
MAP3K14 (9020),0.2514447271823883,True,-0.27313129236571876,-0.04612751654846865,0.10811670210315925,0.0005509963268644292,0.04667851287533308,-0.10756570577629483
DEXI (28955),0.26672038435935974,True,-0.1835577290755896,0.038827825489288335,-0.29237190389282786,0.00027472419483173344,-0.038553101294456604,0.29264662808765957
DCP1A (55802),0.26977190375328064,True,-0.3318697288419097,0.10022524758796793,-0.30758833670021085,-0.004132921053252885,-0.10435816864122081,0.303455415646958
HOXB3 (3213),0.2769036889076233,True,-0.0981616223169568,0.04513316050167734,-0.10457786751535973,-0.01981886528753505,-0.06495202578921239,0.08475900222782468
BCL9 (607),0.2965019941329956,True,-0.013784537848387927,0.03234513687914093,-0.052547774880801666,-0.02403299701391886,-0.05637813389305979,0.028514777866882807
FAXDC2 (10826),0.26789095997810364,True,-0.05735184157147038,-0.1169240328759468,-0.07896867395772889,-0.03870536241892821,0.07821867045701858,0.040263311538800674
C17orf100 (388327),0.351406991481781,True,-0.24168062991380482,-0.12122692223532797,-0.24196447689957234,-0.041635458378155896,0.07959146385717207,0.20032901852141644
GYPB (2994),0.26166847348213196,True,-0.11963953069486795,0.036913597289857686,-0.11901664732514028,-0.04484272749445627,-0.08175632478431397,0.074173919830684
ANKRD36 (375248),0.2977701723575592,True,-0.08809084365232214,-0.052470771994611365,-0.07099080814918154,-0.06646091321859494,-0.01399014122398358,0.0045298949305866
CLASP1 (23332),0.2891172766685486,True,-0.19480894574894447,0.12361091402954909,-0.054755290814955226,-0.10506433532689677,-0.22867524935644584,-0.05030904451194154
ASDURF (110599588),0.33118218183517456,True,-0.29019143816382253,-0.015628891244492148,-0.3132597093940978,-0.1477028608611987,-0.13207396961670653,0.16555684853289912
CECR2 (27443),0.31784605979919434,True,-0.24945316815581509,-0.10774451269444153,-0.2552742065023813,-0.24107696067513984,-0.13333244798069832,0.014197245827241467
AKR1C1 (1645),0.39084336161613464,True,,,,,,
ANKRD20A1 (84210),0.43394914269447327,True,,,,,,
CCDC141 (285025),0.3809424638748169,True,,,,,,
CDK11A (728642),0.2578466832637787,True,,,,,,
CT45A1 (541466),0.5270194411277771,True,,,,,,
DEFB4A (1673),0.3466220200061798,True,,,,,,
GAGE2A (729447),0.26420506834983826,True,,,,,,
GOLGA6A (342096),0.45708566904067993,True,,,,,,
GOLGA6L9 (440295),0.27572834491729736,True,,,,,,
GTF2IRD2B (389524),0.26318591833114624,True,,,,,,
HNRNPCL2 (440563),0.5363978147506714,True,,,,,,
KRTAP4-7 (100132476),0.6128861904144287,True,,,,,,
NBPF20 (100288142),0.27969613671302795,True,,,,,,
NBPF8 (728841),0.3280409276485443,True,,,,,,
NPY4R (5540),0.5398479700088501,True,,,,,,
OR4F17 (81099),0.4267825186252594,True,,,,,,
PLA2G10 (8399),0.41184478998184204,True,,,,,,
PPIAL4A (653505),0.36879920959472656,True,,,,,,
PSG7 (5676),0.4068763256072998,True,,,,,,
RAB6D (150786),0.32578277587890625,True,,,,,,
RFPL4A (342931),0.27481529116630554,True,,,,,,
RGPD3 (653489),0.2969980239868164,True,,,,,,
SAA1 (6288),0.26299580931663513,True,,,,,,
SPDYE5 (442590),0.5963741540908813,True,,,,,,
SYT15 (83849),0.6366427540779114,True,,,,,,
TMEM191B (728229),0.2876832187175751,True,,,,,,
TMEM191C (645426),0.5886675715446472,True,,,,,,
TVP23B (51030),0.33164748549461365,True,,,,,,
ZNF475 (100505841),0.28449419140815735,True,,,,,,
SMIM10L3 (122526779),0.26519179344177246,True,,,,,,
TPRX2 (503627),0.26063287258148193,True,,,,,,
